id,runeid,level,health,attack,defence,hit,dodge,crit,toughness,process,decompose,nextlevel,pvpadd,pveadd,pvpless,pveless,dmgadd,dmgless,exp,crystal,propertyid
896,103000003,16,75000,0,0,0,0,0,0,350,4350,17,0,0,0,0,0,0,0,0,3
897,103000003,17,78000,0,0,0,0,0,0,360,4700,18,0,0,0,0,0,0,0,0,3
898,103000003,18,81000,0,0,0,0,0,0,370,5060,19,0,0,0,0,0,0,0,0,3
899,103000003,19,84000,0,0,0,0,0,0,380,5430,20,0,0,0,0,0,0,0,0,3
900,103000003,20,90000,0,0,0,0,0,0,400,5810,-1,0,0,0,0,0,0,0,0,3
901,103000004,1,0,0,0,300,0,0,0,200,300,2,0,0,0,0,0,0,0,0,4
902,103000004,2,0,0,0,330,0,0,0,210,500,3,0,0,0,0,0,0,0,0,4
903,103000004,3,0,0,0,360,0,0,0,220,710,4,0,0,0,0,0,0,0,0,4
904,103000004,4,0,0,0,390,0,0,0,230,930,5,0,0,0,0,0,0,0,0,4
905,103000004,5,0,0,0,420,0,0,0,240,1160,6,0,0,0,0,0,0,0,0,4
906,103000004,6,0,0,0,450,0,0,0,250,1400,7,0,0,0,0,0,0,0,0,4
907,103000004,7,0,0,0,480,0,0,0,260,1650,8,0,0,0,0,0,0,0,0,4
908,103000004,8,0,0,0,510,0,0,0,270,1910,9,0,0,0,0,0,0,0,0,4
909,103000004,9,0,0,0,540,0,0,0,280,2180,10,0,0,0,0,0,0,0,0,4
910,103000004,10,0,0,0,570,0,0,0,290,2460,11,0,0,0,0,0,0,0,0,4
911,103000004,11,0,0,0,600,0,0,0,300,2750,12,0,0,0,0,0,0,0,0,4
912,103000004,12,0,0,0,630,0,0,0,310,3050,13,0,0,0,0,0,0,0,0,4
913,103000004,13,0,0,0,660,0,0,0,320,3360,14,0,0,0,0,0,0,0,0,4
914,103000004,14,0,0,0,690,0,0,0,330,3680,15,0,0,0,0,0,0,0,0,4
915,103000004,15,0,0,0,720,0,0,0,340,4010,16,0,0,0,0,0,0,0,0,4
916,103000004,16,0,0,0,750,0,0,0,350,4350,17,0,0,0,0,0,0,0,0,4
917,103000004,17,0,0,0,780,0,0,0,360,4700,18,0,0,0,0,0,0,0,0,4
918,103000004,18,0,0,0,810,0,0,0,370,5060,19,0,0,0,0,0,0,0,0,4
919,103000004,19,0,0,0,840,0,0,0,380,5430,20,0,0,0,0,0,0,0,0,4
920,103000004,20,0,0,0,900,0,0,0,400,5810,-1,0,0,0,0,0,0,0,0,4
921,103000005,1,0,0,0,0,300,0,0,200,300,2,0,0,0,0,0,0,0,0,5
922,103000005,2,0,0,0,0,330,0,0,210,500,3,0,0,0,0,0,0,0,0,5
923,103000005,3,0,0,0,0,360,0,0,220,710,4,0,0,0,0,0,0,0,0,5
924,103000005,4,0,0,0,0,390,0,0,230,930,5,0,0,0,0,0,0,0,0,5
925,103000005,5,0,0,0,0,420,0,0,240,1160,6,0,0,0,0,0,0,0,0,5
926,103000005,6,0,0,0,0,450,0,0,250,1400,7,0,0,0,0,0,0,0,0,5
927,103000005,7,0,0,0,0,480,0,0,260,1650,8,0,0,0,0,0,0,0,0,5
928,103000005,8,0,0,0,0,510,0,0,270,1910,9,0,0,0,0,0,0,0,0,5
929,103000005,9,0,0,0,0,540,0,0,280,2180,10,0,0,0,0,0,0,0,0,5
930,103000005,10,0,0,0,0,570,0,0,290,2460,11,0,0,0,0,0,0,0,0,5
931,103000005,11,0,0,0,0,600,0,0,300,2750,12,0,0,0,0,0,0,0,0,5
932,103000005,12,0,0,0,0,630,0,0,310,3050,13,0,0,0,0,0,0,0,0,5
933,103000005,13,0,0,0,0,660,0,0,320,3360,14,0,0,0,0,0,0,0,0,5
934,103000005,14,0,0,0,0,690,0,0,330,3680,15,0,0,0,0,0,0,0,0,5
935,103000005,15,0,0,0,0,720,0,0,340,4010,16,0,0,0,0,0,0,0,0,5
936,103000005,16,0,0,0,0,750,0,0,350,4350,17,0,0,0,0,0,0,0,0,5
937,103000005,17,0,0,0,0,780,0,0,360,4700,18,0,0,0,0,0,0,0,0,5
938,103000005,18,0,0,0,0,810,0,0,370,5060,19,0,0,0,0,0,0,0,0,5
939,103000005,19,0,0,0,0,840,0,0,380,5430,20,0,0,0,0,0,0,0,0,5
940,103000005,20,0,0,0,0,900,0,0,400,5810,-1,0,0,0,0,0,0,0,0,5
941,103000006,1,0,0,0,0,0,600,0,200,300,2,0,0,0,0,0,0,0,0,6
942,103000006,2,0,0,0,0,0,660,0,210,500,3,0,0,0,0,0,0,0,0,6
943,103000006,3,0,0,0,0,0,720,0,220,710,4,0,0,0,0,0,0,0,0,6
944,103000006,4,0,0,0,0,0,780,0,230,930,5,0,0,0,0,0,0,0,0,6
945,103000006,5,0,0,0,0,0,840,0,240,1160,6,0,0,0,0,0,0,0,0,6
946,103000006,6,0,0,0,0,0,900,0,250,1400,7,0,0,0,0,0,0,0,0,6
947,103000006,7,0,0,0,0,0,960,0,260,1650,8,0,0,0,0,0,0,0,0,6
948,103000006,8,0,0,0,0,0,1020,0,270,1910,9,0,0,0,0,0,0,0,0,6
949,103000006,9,0,0,0,0,0,1080,0,280,2180,10,0,0,0,0,0,0,0,0,6
950,103000006,10,0,0,0,0,0,1140,0,290,2460,11,0,0,0,0,0,0,0,0,6
951,103000006,11,0,0,0,0,0,1200,0,300,2750,12,0,0,0,0,0,0,0,0,6
952,103000006,12,0,0,0,0,0,1260,0,310,3050,13,0,0,0,0,0,0,0,0,6
953,103000006,13,0,0,0,0,0,1320,0,320,3360,14,0,0,0,0,0,0,0,0,6
954,103000006,14,0,0,0,0,0,1380,0,330,3680,15,0,0,0,0,0,0,0,0,6
955,103000006,15,0,0,0,0,0,1440,0,340,4010,16,0,0,0,0,0,0,0,0,6
956,103000006,16,0,0,0,0,0,1500,0,350,4350,17,0,0,0,0,0,0,0,0,6
957,103000006,17,0,0,0,0,0,1560,0,360,4700,18,0,0,0,0,0,0,0,0,6
958,103000006,18,0,0,0,0,0,1620,0,370,5060,19,0,0,0,0,0,0,0,0,6
959,103000006,19,0,0,0,0,0,1680,0,380,5430,20,0,0,0,0,0,0,0,0,6
960,103000006,20,0,0,0,0,0,1800,0,400,5810,-1,0,0,0,0,0,0,0,0,6
961,103000007,1,0,0,0,0,0,0,600,200,300,2,0,0,0,0,0,0,0,0,7
962,103000007,2,0,0,0,0,0,0,660,210,500,3,0,0,0,0,0,0,0,0,7
963,103000007,3,0,0,0,0,0,0,720,220,710,4,0,0,0,0,0,0,0,0,7
964,103000007,4,0,0,0,0,0,0,780,230,930,5,0,0,0,0,0,0,0,0,7
965,103000007,5,0,0,0,0,0,0,840,240,1160,6,0,0,0,0,0,0,0,0,7
966,103000007,6,0,0,0,0,0,0,900,250,1400,7,0,0,0,0,0,0,0,0,7
967,103000007,7,0,0,0,0,0,0,960,260,1650,8,0,0,0,0,0,0,0,0,7
968,103000007,8,0,0,0,0,0,0,1020,270,1910,9,0,0,0,0,0,0,0,0,7
969,103000007,9,0,0,0,0,0,0,1080,280,2180,10,0,0,0,0,0,0,0,0,7
970,103000007,10,0,0,0,0,0,0,1140,290,2460,11,0,0,0,0,0,0,0,0,7
971,103000007,11,0,0,0,0,0,0,1200,300,2750,12,0,0,0,0,0,0,0,0,7
972,103000007,12,0,0,0,0,0,0,1260,310,3050,13,0,0,0,0,0,0,0,0,7
973,103000007,13,0,0,0,0,0,0,1320,320,3360,14,0,0,0,0,0,0,0,0,7
974,103000007,14,0,0,0,0,0,0,1380,330,3680,15,0,0,0,0,0,0,0,0,7
975,103000007,15,0,0,0,0,0,0,1440,340,4010,16,0,0,0,0,0,0,0,0,7
976,103000007,16,0,0,0,0,0,0,1500,350,4350,17,0,0,0,0,0,0,0,0,7
977,103000007,17,0,0,0,0,0,0,1560,360,4700,18,0,0,0,0,0,0,0,0,7
978,103000007,18,0,0,0,0,0,0,1620,370,5060,19,0,0,0,0,0,0,0,0,7
979,103000007,19,0,0,0,0,0,0,1680,380,5430,20,0,0,0,0,0,0,0,0,7
980,103000007,20,0,0,0,0,0,0,1800,400,5810,-1,0,0,0,0,0,0,0,0,7
981,103000008,1,0,0,0,0,0,0,0,200,300,2,250,0,0,0,0,0,0,0,8
982,103000008,2,0,0,0,0,0,0,0,210,500,3,275,0,0,0,0,0,0,0,8
983,103000008,3,0,0,0,0,0,0,0,220,710,4,300,0,0,0,0,0,0,0,8
984,103000008,4,0,0,0,0,0,0,0,230,930,5,325,0,0,0,0,0,0,0,8
985,103000008,5,0,0,0,0,0,0,0,240,1160,6,350,0,0,0,0,0,0,0,8
986,103000008,6,0,0,0,0,0,0,0,250,1400,7,375,0,0,0,0,0,0,0,8
987,103000008,7,0,0,0,0,0,0,0,260,1650,8,400,0,0,0,0,0,0,0,8
988,103000008,8,0,0,0,0,0,0,0,270,1910,9,425,0,0,0,0,0,0,0,8
989,103000008,9,0,0,0,0,0,0,0,280,2180,10,450,0,0,0,0,0,0,0,8
990,103000008,10,0,0,0,0,0,0,0,290,2460,11,475,0,0,0,0,0,0,0,8
991,103000008,11,0,0,0,0,0,0,0,300,2750,12,500,0,0,0,0,0,0,0,8
992,103000008,12,0,0,0,0,0,0,0,310,3050,13,525,0,0,0,0,0,0,0,8
993,103000008,13,0,0,0,0,0,0,0,320,3360,14,550,0,0,0,0,0,0,0,8
994,103000008,14,0,0,0,0,0,0,0,330,3680,15,575,0,0,0,0,0,0,0,8
995,103000008,15,0,0,0,0,0,0,0,340,4010,16,600,0,0,0,0,0,0,0,8
996,103000008,16,0,0,0,0,0,0,0,350,4350,17,625,0,0,0,0,0,0,0,8
997,103000008,17,0,0,0,0,0,0,0,360,4700,18,650,0,0,0,0,0,0,0,8
998,103000008,18,0,0,0,0,0,0,0,370,5060,19,675,0,0,0,0,0,0,0,8
999,103000008,19,0,0,0,0,0,0,0,380,5430,20,700,0,0,0,0,0,0,0,8
1000,103000008,20,0,0,0,0,0,0,0,400,5810,-1,750,0,0,0,0,0,0,0,8
1001,103000009,1,0,0,0,0,0,0,0,200,300,2,0,250,0,0,0,0,0,0,9
1002,103000009,2,0,0,0,0,0,0,0,210,500,3,0,275,0,0,0,0,0,0,9
1003,103000009,3,0,0,0,0,0,0,0,220,710,4,0,300,0,0,0,0,0,0,9
1004,103000009,4,0,0,0,0,0,0,0,230,930,5,0,325,0,0,0,0,0,0,9
1005,103000009,5,0,0,0,0,0,0,0,240,1160,6,0,350,0,0,0,0,0,0,9
1006,103000009,6,0,0,0,0,0,0,0,250,1400,7,0,375,0,0,0,0,0,0,9
1007,103000009,7,0,0,0,0,0,0,0,260,1650,8,0,400,0,0,0,0,0,0,9
1008,103000009,8,0,0,0,0,0,0,0,270,1910,9,0,425,0,0,0,0,0,0,9
1009,103000009,9,0,0,0,0,0,0,0,280,2180,10,0,450,0,0,0,0,0,0,9
1010,103000009,10,0,0,0,0,0,0,0,290,2460,11,0,475,0,0,0,0,0,0,9
1011,103000009,11,0,0,0,0,0,0,0,300,2750,12,0,500,0,0,0,0,0,0,9
1012,103000009,12,0,0,0,0,0,0,0,310,3050,13,0,525,0,0,0,0,0,0,9
1013,103000009,13,0,0,0,0,0,0,0,320,3360,14,0,550,0,0,0,0,0,0,9
1014,103000009,14,0,0,0,0,0,0,0,330,3680,15,0,575,0,0,0,0,0,0,9
1015,103000009,15,0,0,0,0,0,0,0,340,4010,16,0,600,0,0,0,0,0,0,9
1016,103000009,16,0,0,0,0,0,0,0,350,4350,17,0,625,0,0,0,0,0,0,9
1017,103000009,17,0,0,0,0,0,0,0,360,4700,18,0,650,0,0,0,0,0,0,9
1018,103000009,18,0,0,0,0,0,0,0,370,5060,19,0,675,0,0,0,0,0,0,9
1019,103000009,19,0,0,0,0,0,0,0,380,5430,20,0,700,0,0,0,0,0,0,9
1020,103000009,20,0,0,0,0,0,0,0,400,5810,-1,0,750,0,0,0,0,0,0,9
1021,103000010,1,0,0,0,0,0,0,0,200,300,2,0,0,0,0,0,0,2000,0,10
1022,103000010,2,0,0,0,0,0,0,0,210,500,3,0,0,0,0,0,0,2200,0,10
1023,103000010,3,0,0,0,0,0,0,0,220,710,4,0,0,0,0,0,0,2400,0,10
1024,103000010,4,0,0,0,0,0,0,0,230,930,5,0,0,0,0,0,0,2600,0,10
1025,103000010,5,0,0,0,0,0,0,0,240,1160,6,0,0,0,0,0,0,2800,0,10
1026,103000010,6,0,0,0,0,0,0,0,250,1400,7,0,0,0,0,0,0,3000,0,10
1027,103000010,7,0,0,0,0,0,0,0,260,1650,8,0,0,0,0,0,0,3200,0,10
1028,103000010,8,0,0,0,0,0,0,0,270,1910,9,0,0,0,0,0,0,3400,0,10
1029,103000010,9,0,0,0,0,0,0,0,280,2180,10,0,0,0,0,0,0,3600,0,10
1030,103000010,10,0,0,0,0,0,0,0,290,2460,11,0,0,0,0,0,0,3800,0,10
1031,103000010,11,0,0,0,0,0,0,0,300,2750,12,0,0,0,0,0,0,4000,0,10
1032,103000010,12,0,0,0,0,0,0,0,310,3050,13,0,0,0,0,0,0,4200,0,10
1033,103000010,13,0,0,0,0,0,0,0,320,3360,14,0,0,0,0,0,0,4400,0,10
1034,103000010,14,0,0,0,0,0,0,0,330,3680,15,0,0,0,0,0,0,4600,0,10
1035,103000010,15,0,0,0,0,0,0,0,340,4010,16,0,0,0,0,0,0,4800,0,10
1036,103000010,16,0,0,0,0,0,0,0,350,4350,17,0,0,0,0,0,0,5000,0,10
1037,103000010,17,0,0,0,0,0,0,0,360,4700,18,0,0,0,0,0,0,5200,0,10
1038,103000010,18,0,0,0,0,0,0,0,370,5060,19,0,0,0,0,0,0,5400,0,10
1039,103000010,19,0,0,0,0,0,0,0,380,5430,20,0,0,0,0,0,0,5600,0,10
1040,103000010,20,0,0,0,0,0,0,0,400,5810,-1,0,0,0,0,0,0,6000,0,10
1041,103000011,1,0,0,0,0,0,0,0,200,300,2,0,0,250,0,0,0,0,0,11
1042,103000011,2,0,0,0,0,0,0,0,210,500,3,0,0,275,0,0,0,0,0,11
1043,103000011,3,0,0,0,0,0,0,0,220,710,4,0,0,300,0,0,0,0,0,11
1044,103000011,4,0,0,0,0,0,0,0,230,930,5,0,0,325,0,0,0,0,0,11
1045,103000011,5,0,0,0,0,0,0,0,240,1160,6,0,0,350,0,0,0,0,0,11
1046,103000011,6,0,0,0,0,0,0,0,250,1400,7,0,0,375,0,0,0,0,0,11
1047,103000011,7,0,0,0,0,0,0,0,260,1650,8,0,0,400,0,0,0,0,0,11
1048,103000011,8,0,0,0,0,0,0,0,270,1910,9,0,0,425,0,0,0,0,0,11
1049,103000011,9,0,0,0,0,0,0,0,280,2180,10,0,0,450,0,0,0,0,0,11
1050,103000011,10,0,0,0,0,0,0,0,290,2460,11,0,0,475,0,0,0,0,0,11
1051,103000011,11,0,0,0,0,0,0,0,300,2750,12,0,0,500,0,0,0,0,0,11
1052,103000011,12,0,0,0,0,0,0,0,310,3050,13,0,0,525,0,0,0,0,0,11
1053,103000011,13,0,0,0,0,0,0,0,320,3360,14,0,0,550,0,0,0,0,0,11
1054,103000011,14,0,0,0,0,0,0,0,330,3680,15,0,0,575,0,0,0,0,0,11
1055,103000011,15,0,0,0,0,0,0,0,340,4010,16,0,0,600,0,0,0,0,0,11
1056,103000011,16,0,0,0,0,0,0,0,350,4350,17,0,0,625,0,0,0,0,0,11
1057,103000011,17,0,0,0,0,0,0,0,360,4700,18,0,0,650,0,0,0,0,0,11
1058,103000011,18,0,0,0,0,0,0,0,370,5060,19,0,0,675,0,0,0,0,0,11
1059,103000011,19,0,0,0,0,0,0,0,380,5430,20,0,0,700,0,0,0,0,0,11
1060,103000011,20,0,0,0,0,0,0,0,400,5810,-1,0,0,750,0,0,0,0,0,11
1061,103000012,1,0,0,0,0,0,0,0,200,300,2,0,0,0,250,0,0,0,0,12
1062,103000012,2,0,0,0,0,0,0,0,210,500,3,0,0,0,275,0,0,0,0,12
1063,103000012,3,0,0,0,0,0,0,0,220,710,4,0,0,0,300,0,0,0,0,12
1064,103000012,4,0,0,0,0,0,0,0,230,930,5,0,0,0,325,0,0,0,0,12
1065,103000012,5,0,0,0,0,0,0,0,240,1160,6,0,0,0,350,0,0,0,0,12
1066,103000012,6,0,0,0,0,0,0,0,250,1400,7,0,0,0,375,0,0,0,0,12
1067,103000012,7,0,0,0,0,0,0,0,260,1650,8,0,0,0,400,0,0,0,0,12
1068,103000012,8,0,0,0,0,0,0,0,270,1910,9,0,0,0,425,0,0,0,0,12
1069,103000012,9,0,0,0,0,0,0,0,280,2180,10,0,0,0,450,0,0,0,0,12
1070,103000012,10,0,0,0,0,0,0,0,290,2460,11,0,0,0,475,0,0,0,0,12
1071,103000012,11,0,0,0,0,0,0,0,300,2750,12,0,0,0,500,0,0,0,0,12
1072,103000012,12,0,0,0,0,0,0,0,310,3050,13,0,0,0,525,0,0,0,0,12
1073,103000012,13,0,0,0,0,0,0,0,320,3360,14,0,0,0,550,0,0,0,0,12
1074,103000012,14,0,0,0,0,0,0,0,330,3680,15,0,0,0,575,0,0,0,0,12
1075,103000012,15,0,0,0,0,0,0,0,340,4010,16,0,0,0,600,0,0,0,0,12
1076,103000012,16,0,0,0,0,0,0,0,350,4350,17,0,0,0,625,0,0,0,0,12
1077,103000012,17,0,0,0,0,0,0,0,360,4700,18,0,0,0,650,0,0,0,0,12
1078,103000012,18,0,0,0,0,0,0,0,370,5060,19,0,0,0,675,0,0,0,0,12
1079,103000012,19,0,0,0,0,0,0,0,380,5430,20,0,0,0,700,0,0,0,0,12
1080,103000012,20,0,0,0,0,0,0,0,400,5810,-1,0,0,0,750,0,0,0,0,12
1081,103000013,1,0,0,0,0,0,0,0,200,300,2,0,0,0,0,600,0,0,0,13
1082,103000013,2,0,0,0,0,0,0,0,210,500,3,0,0,0,0,660,0,0,0,13
1083,103000013,3,0,0,0,0,0,0,0,220,710,4,0,0,0,0,720,0,0,0,13
1084,103000013,4,0,0,0,0,0,0,0,230,930,5,0,0,0,0,780,0,0,0,13
1085,103000013,5,0,0,0,0,0,0,0,240,1160,6,0,0,0,0,840,0,0,0,13
1086,103000013,6,0,0,0,0,0,0,0,250,1400,7,0,0,0,0,900,0,0,0,13
1087,103000013,7,0,0,0,0,0,0,0,260,1650,8,0,0,0,0,960,0,0,0,13
1088,103000013,8,0,0,0,0,0,0,0,270,1910,9,0,0,0,0,1020,0,0,0,13
1089,103000013,9,0,0,0,0,0,0,0,280,2180,10,0,0,0,0,1080,0,0,0,13
1090,103000013,10,0,0,0,0,0,0,0,290,2460,11,0,0,0,0,1140,0,0,0,13
1091,103000013,11,0,0,0,0,0,0,0,300,2750,12,0,0,0,0,1200,0,0,0,13
1092,103000013,12,0,0,0,0,0,0,0,310,3050,13,0,0,0,0,1260,0,0,0,13
1093,103000013,13,0,0,0,0,0,0,0,320,3360,14,0,0,0,0,1320,0,0,0,13
1094,103000013,14,0,0,0,0,0,0,0,330,3680,15,0,0,0,0,1380,0,0,0,13
1095,103000013,15,0,0,0,0,0,0,0,340,4010,16,0,0,0,0,1440,0,0,0,13
1096,103000013,16,0,0,0,0,0,0,0,350,4350,17,0,0,0,0,1500,0,0,0,13
1097,103000013,17,0,0,0,0,0,0,0,360,4700,18,0,0,0,0,1560,0,0,0,13
1098,103000013,18,0,0,0,0,0,0,0,370,5060,19,0,0,0,0,1620,0,0,0,13
1099,103000013,19,0,0,0,0,0,0,0,380,5430,20,0,0,0,0,1680,0,0,0,13
1100,103000013,20,0,0,0,0,0,0,0,400,5810,-1,0,0,0,0,1800,0,0,0,13
1101,103000014,1,0,0,0,0,0,0,0,200,300,2,0,0,0,0,0,600,0,0,14
1102,103000014,2,0,0,0,0,0,0,0,210,500,3,0,0,0,0,0,660,0,0,14
1103,103000014,3,0,0,0,0,0,0,0,220,710,4,0,0,0,0,0,720,0,0,14
1104,103000014,4,0,0,0,0,0,0,0,230,930,5,0,0,0,0,0,780,0,0,14
1105,103000014,5,0,0,0,0,0,0,0,240,1160,6,0,0,0,0,0,840,0,0,14
1106,103000014,6,0,0,0,0,0,0,0,250,1400,7,0,0,0,0,0,900,0,0,14
1107,103000014,7,0,0,0,0,0,0,0,260,1650,8,0,0,0,0,0,960,0,0,14
1108,103000014,8,0,0,0,0,0,0,0,270,1910,9,0,0,0,0,0,1020,0,0,14
1109,103000014,9,0,0,0,0,0,0,0,280,2180,10,0,0,0,0,0,1080,0,0,14
1110,103000014,10,0,0,0,0,0,0,0,290,2460,11,0,0,0,0,0,1140,0,0,14
1111,103000014,11,0,0,0,0,0,0,0,300,2750,12,0,0,0,0,0,1200,0,0,14
1112,103000014,12,0,0,0,0,0,0,0,310,3050,13,0,0,0,0,0,1260,0,0,14
1113,103000014,13,0,0,0,0,0,0,0,320,3360,14,0,0,0,0,0,1320,0,0,14
1114,103000014,14,0,0,0,0,0,0,0,330,3680,15,0,0,0,0,0,1380,0,0,14
1115,103000014,15,0,0,0,0,0,0,0,340,4010,16,0,0,0,0,0,1440,0,0,14
1116,103000014,16,0,0,0,0,0,0,0,350,4350,17,0,0,0,0,0,1500,0,0,14
1117,103000014,17,0,0,0,0,0,0,0,360,4700,18,0,0,0,0,0,1560,0,0,14
1118,103000014,18,0,0,0,0,0,0,0,370,5060,19,0,0,0,0,0,1620,0,0,14
1119,103000014,19,0,0,0,0,0,0,0,380,5430,20,0,0,0,0,0,1680,0,0,14
1120,103000014,20,0,0,0,0,0,0,0,400,5810,-1,0,0,0,0,0,1800,0,0,14
1121,102000001,1,0,840,0,0,0,0,0,350,1200,2,0,0,0,0,0,0,0,0,1
1122,102000001,2,0,924,0,0,0,0,0,368,1550,3,0,0,0,0,0,0,0,0,1
1123,102000001,3,0,1008,0,0,0,0,0,385,1918,4,0,0,0,0,0,0,0,0,1
1124,102000001,4,0,1092,0,0,0,0,0,403,2303,5,0,0,0,0,0,0,0,0,1
1125,102000001,5,0,1176,0,0,0,0,0,420,2706,6,0,0,0,0,0,0,0,0,1
1126,102000001,6,0,1260,0,0,0,0,0,438,3126,7,0,0,0,0,0,0,0,0,1
1127,102000001,7,0,1344,0,0,0,0,0,455,3564,8,0,0,0,0,0,0,0,0,1
1128,102000001,8,0,1428,0,0,0,0,0,473,4019,9,0,0,0,0,0,0,0,0,1
1129,102000001,9,0,1512,0,0,0,0,0,490,4492,10,0,0,0,0,0,0,0,0,1
1130,102000001,10,0,1596,0,0,0,0,0,508,4982,11,0,0,0,0,0,0,0,0,1
1131,102000001,11,0,1680,0,0,0,0,0,525,5490,12,0,0,0,0,0,0,0,0,1
1132,102000001,12,0,1764,0,0,0,0,0,543,6015,13,0,0,0,0,0,0,0,0,1
1133,102000001,13,0,1848,0,0,0,0,0,560,6558,14,0,0,0,0,0,0,0,0,1
1134,102000001,14,0,1932,0,0,0,0,0,578,7118,15,0,0,0,0,0,0,0,0,1
1135,102000001,15,0,2016,0,0,0,0,0,595,7696,16,0,0,0,0,0,0,0,0,1
1136,102000001,16,0,2100,0,0,0,0,0,613,8291,17,0,0,0,0,0,0,0,0,1
1137,102000001,17,0,2184,0,0,0,0,0,630,8904,18,0,0,0,0,0,0,0,0,1
1138,102000001,18,0,2268,0,0,0,0,0,648,9534,19,0,0,0,0,0,0,0,0,1
1139,102000001,19,0,2352,0,0,0,0,0,665,10182,20,0,0,0,0,0,0,0,0,1
1140,102000001,20,0,2520,0,0,0,0,0,700,10847,-1,0,0,0,0,0,0,0,0,1
1141,102000002,1,0,0,840,0,0,0,0,350,1200,2,0,0,0,0,0,0,0,0,2
1142,102000002,2,0,0,924,0,0,0,0,368,1550,3,0,0,0,0,0,0,0,0,2
1143,102000002,3,0,0,1008,0,0,0,0,385,1918,4,0,0,0,0,0,0,0,0,2
1144,102000002,4,0,0,1092,0,0,0,0,403,2303,5,0,0,0,0,0,0,0,0,2
1145,102000002,5,0,0,1176,0,0,0,0,420,2706,6,0,0,0,0,0,0,0,0,2
1146,102000002,6,0,0,1260,0,0,0,0,438,3126,7,0,0,0,0,0,0,0,0,2
1147,102000002,7,0,0,1344,0,0,0,0,455,3564,8,0,0,0,0,0,0,0,0,2
1148,102000002,8,0,0,1428,0,0,0,0,473,4019,9,0,0,0,0,0,0,0,0,2
1149,102000002,9,0,0,1512,0,0,0,0,490,4492,10,0,0,0,0,0,0,0,0,2
1150,102000002,10,0,0,1596,0,0,0,0,508,4982,11,0,0,0,0,0,0,0,0,2
1151,102000002,11,0,0,1680,0,0,0,0,525,5490,12,0,0,0,0,0,0,0,0,2
1152,102000002,12,0,0,1764,0,0,0,0,543,6015,13,0,0,0,0,0,0,0,0,2
1153,102000002,13,0,0,1848,0,0,0,0,560,6558,14,0,0,0,0,0,0,0,0,2
1154,102000002,14,0,0,1932,0,0,0,0,578,7118,15,0,0,0,0,0,0,0,0,2
1155,102000002,15,0,0,2016,0,0,0,0,595,7696,16,0,0,0,0,0,0,0,0,2
1156,102000002,16,0,0,2100,0,0,0,0,613,8291,17,0,0,0,0,0,0,0,0,2
1157,102000002,17,0,0,2184,0,0,0,0,630,8904,18,0,0,0,0,0,0,0,0,2
1158,102000002,18,0,0,2268,0,0,0,0,648,9534,19,0,0,0,0,0,0,0,0,2
1159,102000002,19,0,0,2352,0,0,0,0,665,10182,20,0,0,0,0,0,0,0,0,2
1160,102000002,20,0,0,2520,0,0,0,0,700,10847,-1,0,0,0,0,0,0,0,0,2
1161,102000003,1,42000,0,0,0,0,0,0,350,1200,2,0,0,0,0,0,0,0,0,3
1162,102000003,2,46200,0,0,0,0,0,0,368,1550,3,0,0,0,0,0,0,0,0,3
1163,102000003,3,50400,0,0,0,0,0,0,385,1918,4,0,0,0,0,0,0,0,0,3
1164,102000003,4,54600,0,0,0,0,0,0,403,2303,5,0,0,0,0,0,0,0,0,3
1165,102000003,5,58800,0,0,0,0,0,0,420,2706,6,0,0,0,0,0,0,0,0,3
1166,102000003,6,63000,0,0,0,0,0,0,438,3126,7,0,0,0,0,0,0,0,0,3
1167,102000003,7,67200,0,0,0,0,0,0,455,3564,8,0,0,0,0,0,0,0,0,3
1168,102000003,8,71400,0,0,0,0,0,0,473,4019,9,0,0,0,0,0,0,0,0,3
1169,102000003,9,75600,0,0,0,0,0,0,490,4492,10,0,0,0,0,0,0,0,0,3
1170,102000003,10,79800,0,0,0,0,0,0,508,4982,11,0,0,0,0,0,0,0,0,3
1171,102000003,11,84000,0,0,0,0,0,0,525,5490,12,0,0,0,0,0,0,0,0,3
1172,102000003,12,88200,0,0,0,0,0,0,543,6015,13,0,0,0,0,0,0,0,0,3
1173,102000003,13,92400,0,0,0,0,0,0,560,6558,14,0,0,0,0,0,0,0,0,3
1174,102000003,14,96600,0,0,0,0,0,0,578,7118,15,0,0,0,0,0,0,0,0,3
1175,102000003,15,100800,0,0,0,0,0,0,595,7696,16,0,0,0,0,0,0,0,0,3
1176,102000003,16,105000,0,0,0,0,0,0,613,8291,17,0,0,0,0,0,0,0,0,3
1177,102000003,17,109200,0,0,0,0,0,0,630,8904,18,0,0,0,0,0,0,0,0,3
1178,102000003,18,113400,0,0,0,0,0,0,648,9534,19,0,0,0,0,0,0,0,0,3
1179,102000003,19,117600,0,0,0,0,0,0,665,10182,20,0,0,0,0,0,0,0,0,3
1180,102000003,20,126000,0,0,0,0,0,0,700,10847,-1,0,0,0,0,0,0,0,0,3
1181,102000004,1,0,0,0,420,0,0,0,350,1200,2,0,0,0,0,0,0,0,0,4
1182,102000004,2,0,0,0,462,0,0,0,368,1550,3,0,0,0,0,0,0,0,0,4
1183,102000004,3,0,0,0,504,0,0,0,385,1918,4,0,0,0,0,0,0,0,0,4
1184,102000004,4,0,0,0,546,0,0,0,403,2303,5,0,0,0,0,0,0,0,0,4
