id,buffid,level,icon,propertytype_1,arg_1,propertytype_2,arg_2,describe,luaname,time,addstate,buffshow,isnotify,showplace,notice,forever,relivedelete,bossresist,bufftype,picture
538,600046,1,700012,0,-1,-1,-1,伙伴功法幻星术：减少{0}的移动速度，持续4秒,,0,0,BUFF_jiansu05,2,2,,0,1,1,0,-1
539,600047,1,500035,0,-1,-1,-1,伙伴功法水元功：受到的伤害减少{0}，持续5秒,,0,0,BUFF_dunpai,2,2,,0,1,0,0,-1
540,600048,1,300004,0,-1,-1,-1,伙伴功法烈火歌：每秒{0}攻击力的伤害，持续4秒,,0,0,,2,2,,0,1,0,0,-1
541,600049,1,500002,1,-1,-1,-1,伙伴功法羽裳曲：沉默{0}秒,,0,0,,2,2,,0,1,0,0,-1
542,600050,1,600016,1,-1,-1,-1,伙伴功法撼神术：眩晕{0}秒,,0,0,,2,2,,0,1,1,0,-1
543,600051,1,-1,-1,-1,-1,-1,水花特效,,0,0,waterbuff_big,2,0,,0,0,0,0,-1
544,600052,1,-1,-1,-1,-1,-1,水花特效,,0,0,waterbuff_small,2,0,,0,0,0,0,-1
545,600053,1,600012,0,2000,-1,-1,30级之前再进行主线任务时移动速度会有提升,,0,0,jiasutuowei,1,0,,0,1,0,0,-1
546,600054,1,8000001,1,-1,-1,-1,受神念冲击，被眩晕,,0,0,chengjie,2,2,,0,1,1,0,-1
547,600055,1,8000002,1,-1,-1,-1,降低自身50%防御，提升70%攻击,,0,0,buff_hong,2,2,,0,1,0,0,-1
548,600056,1,8000003,1,-1,-1,-1,自身无敌，并回复10%生命值,,0,0,BUFF_jinshen,2,2,,0,1,0,0,-1
549,600057,1,8000004,1,-1,-1,-1,被沉默,,0,0,BUFF_chenmo,2,2,,0,1,0,0,-1
550,600058,1,8000005,1,-1,-1,-1,防御消失,,0,0,BUFF_lingfang,2,2,,0,1,0,0,-1
551,600059,1,700014,-1,-1,-1,-1,每秒扣除3%的血量，持续20秒,,0,0,BUFF_zhuoshao,2,2,,0,1,0,0,-1
552,600060,1,-1,-1,-1,-1,-1,吸取玩家血量恢复自己，每秒1%，玩家需远离boss断开红线（断开距离为4）,,0,0,9990011_xian,2,0,,0,1,0,0,-1
553,600061,1,-1,-1,-1,-1,-1,保护罩吸收x点伤害或5s后爆炸，对玩家造成x点伤害（全屏）,,0,0,9990009_guangzhao,2,0,,0,1,0,0,-1
554,600062,1,-1,-1,-1,-1,-1,保护罩爆炸,,0,0,9990009_baozha,2,0,,0,1,0,0,-1
555,600063,1,-1,-1,-1,-1,-1,boss周期性（5s）向周围半径为3的玩家添加buff，buff持续5s，每秒扣除玩家2%的血量,,0,0,9990011_huo02,2,0,,0,1,0,0,-1
556,600064,1,-1,-1,-1,-1,-1,延时10秒加别的buff 600065 提高50%的攻击,,0,0,0,0,0,,0,1,0,0,-1
557,600065,1,-1,-1,-1,-1,-1,提高50%的攻击,,0,0,yishe_baozou,2,0,,0,1,0,0,-1
558,600066,1,-1,-1,-1,-1,-1,火焰会周期性向周围释放冲击波技能5%，10s后火焰没有死亡则boss满血重生,,0,0,,2,0,,0,1,0,0,-1
559,600067,1,700003,0,-1,-1,-1,死亡负伤，攻击降低{0},,0,0,,1,2,,0,0,0,0,-1
560,600068,1,700004,0,-1,-1,-1,死亡负伤，防御降低{0},,0,0,,1,2,,0,0,0,0,-1
561,600069,1,700002,0,-1,-1,-1,死亡负伤，血量降低{0},,0,0,,1,2,,0,0,0,0,-1
562,700001,1,700003,-1,-1,-1,-1,降低20%攻击,,0,0,,1,2,,1,0,0,0,-1
563,700002,1,700004,-1,-1,-1,-1,降低20%防御,,0,0,,1,2,,1,0,0,0,-1
564,700003,1,700008,-1,-1,-1,-1,降低10%闪避,,0,0,,1,2,,1,0,0,0,-1
565,700010,1,-1,-1,-1,-1,-1,防御降低{0},,0,0,,1,2,,0,1,0,0,-1
566,700011,1,-1,-1,-1,-1,-1,石化{0}秒,,0,0,,1,2,,0,1,0,0,-1
567,700012,1,-1,-1,-1,-1,-1,移除所有的防御,,0,0,,1,2,,0,1,0,0,-1
568,700013,1,600003,-1,-1,-1,-1,神兵祝福，攻击增加,,0,0,,1,2,,0,0,0,0,-1
569,700014,1,600004,-1,-1,-1,-1,神兵祝福，防御增加,,0,0,,1,2,,0,0,0,0,-1
570,700015,1,600007,-1,-1,-1,-1,神兵祝福，命中增加,,0,0,,1,2,,0,0,0,0,-1
571,700016,1,600006,-1,-1,-1,-1,神兵祝福，韧性增加,,0,0,,1,2,,0,0,0,0,-1
572,600070,1,600003,0,-1,-1,-1,晶石祝福，攻击增加{0},,0,0,,1,2,,0,1,0,0,-1
573,600071,1,600004,0,-1,-1,-1,晶石祝福，防御增加{0},,0,0,,1,2,,0,1,0,0,-1
574,600072,1,700014,0,-1,-1,-1,中毒，每秒扣血{0},,0,0,,1,2,,0,1,0,0,-1
575,600073,1,-1,0,-1,-1,-1,使半径为6的友方增加攻击力,,0,0,,1,2,,0,1,0,0,-1
576,600074,1,-1,0,-1,-1,-1,使半径为6的友方增加防御力,,0,0,,1,2,,0,1,0,0,-1
577,600075,1,-1,0,-1,-1,-1,使半径为6的敌方中毒,,0,0,,1,2,,0,1,0,0,-1
578,600076,1,600013,0,-1,0,-1,增加攻击{0}，每5秒回复{1}的血量与法力,,0,0,,2,2,,0,0,0,0,-1
579,600077,1,700013,1,-1,0,-1,疲劳值效果{0}层，对战狱山荒泽，狱山大荒泽boss时属性下降{1}(与玩家战斗不降低)，每3小时降低一层效果，每日0点清除该效果,,0,0,,1,2,,1,0,0,0,-1
580,700100,1,-1,0,-1,0,-1,释放技能时有10%的概率降低对方40%命中，持续10s。Cd60s,,0,0,,0,0,触发足迹技能[c7a933]暗翳之刃[-],0,0,0,0,-1
581,700101,1,-1,0,-1,0,-1,释放技能时有10%的概率提高自身50%闪避，持续10s。Cd60s,,0,0,,0,0,触发足迹技能[c7a933]冯虚御风[-],1,0,0,0,-1
582,700102,1,-1,0,-1,0,-1,当自身生命低于25%时，移动速度提升30%，持续5s，cd60s,,0,0,,0,0,触发足迹技能[c7a933]疾行遁影[-],1,0,0,0,-1
583,700103,1,-1,0,-1,0,-1,敌方血量低于25%时，移动速度提升50%，持续5s，cd60s,,0,0,,0,0,触发足迹技能[c7a933]索命狂袭[-],1,0,0,0,-1
584,700200,1,-1,0,-1,0,-1,生命低于15%时，自动回复10%的血量，cd60s,,0,0,,0,0,触发仙器技能[c7a933]回天之力[-],1,0,0,0,-1
585,700201,1,-1,0,-1,0,-1,释放技能时有10%概率降低对方韧性30%,持续30秒，cd60s,,0,0,,0,0,触发仙器技能[c7a933]元力震荡[-],1,0,0,0,-1
586,700202,1,-1,0,-1,0,-1,释放技能时有10%概率增加暴击40%,持续30秒，cd60s,,0,0,,0,0,触发仙器技能[c7a933]天神附体[-],1,0,0,0,-1
587,700203,1,-1,0,-1,0,-1,释放技能时有5%几率眩晕目标3s，cd60s,,0,0,,0,0,触发仙器技能[c7a933]绝魄斩魂[-],1,0,0,0,-1
588,700300,1,-1,0,-1,0,-1,暴击回复5%的血量，cd60s,,0,0,,0,0,,1,0,0,0,-1
589,700301,1,-1,0,-1,0,-1,暴击降低敌人30%攻击力，持续10s，cd60s,,0,0,,0,0,,1,0,0,0,-1
590,700302,1,-1,0,-1,0,-1,生命低于30%，增加30%暴击,持续10s,cd60s,,0,0,,0,0,,1,0,0,0,-1
591,700303,1,-1,0,-1,0,-1,暴击眩晕敌人3s，cd60s,,0,0,,0,0,,1,0,0,0,-1
592,700400,1,-1,0,-1,0,-1,释放技能时有5%的几率获得buff，吸血增加30%，持续15s，cd60s,,0,0,,0,0,,1,0,0,0,-1
593,700402,1,-1,0,-1,0,-1,生命低于20%，减少50%受到的伤害，持续10s,cd 60s,,0,0,,0,0,,1,0,0,0,-1
594,700403,1,-1,0,-1,0,-1,每损失10%的血，提示2%的攻击,,0,0,,0,0,,1,0,0,0,-1
595,700500,1,-1,0,-1,0,-1,生命低于20%时，伤害反弹增加25%,持续10秒，cd 60s,,0,0,,0,0,,1,0,0,0,-1
596,700502,1,-1,0,-1,0,-1,生命低于40%，获得免疫debuff的buff（可以获得增益buff），持续15秒,cd 60s,,0,0,,0,0,,1,0,0,0,-1
597,700503,1,-1,0,-1,0,-1,释放技能时有5%的几率，攻击防御提升15%，持续20s，cd60s,,0,0,,0,0,,1,0,0,0,-1
598,600400,1,-1,0,-1,0,-1,吸血增加{0}%，持续{1}s,,0,0,,0,0,,1,1,0,0,-1
599,600402,1,-1,0,-1,0,-1,减少{0}%的伤害，持续{1}秒,,0,0,,0,0,,1,1,0,0,-1
600,600500,1,-1,0,-1,0,-1,伤害反弹增加{0}%，持续{1}秒,,0,0,,0,0,,1,1,0,0,-1
601,600501,1,-1,0,-1,0,-1,获得免疫debuff的buff，持续{0}秒,,0,0,,0,0,,1,1,0,0,-1
602,600502,1,-1,0,-1,0,-1,攻击防御提升{0}%，持续{1}秒,,0,0,,0,0,,1,1,0,0,-1
603,700404,1,700013,1,-1,1,-1,命魂流转：攻击降低{0}，防御降低{1},,0,0,0,0,0,,0,1,0,0,-1
604,700405,1,600013,1,-1,1,-1,命魂流转：攻击增加{0}，防御增加{1},,0,0,0,0,0,,0,1,0,0,-1
605,700601,1,-1,1,-1,1,-1,妖魔冰谷冰冻buff,,0,0,bingdong02,2,0,,0,0,0,0,-1
606,700602,1,-1,1,-1,1,-1,妖魔冰谷boss增益buff,,0,0,BOSS_baozou,2,0,,0,0,0,0,-1
607,700701,1,-1,0,-1,1,-1,角色生命上限+{0},,0,0,0,0,0,,0,0,0,0,-1
608,700702,1,-1,0,-1,1,-1,角色生命上限+{0},,0,0,0,0,0,,0,0,0,0,-1
609,700703,1,-1,0,-1,1,-1,伤害减免+{0},,0,0,0,0,0,,0,0,0,0,-1
610,700711,1,-1,0,-1,1,-1,对玩家伤害加成+{0},,0,0,0,0,0,,0,0,0,0,-1
611,700712,1,-1,0,-1,1,-1,角色攻击+{0},,0,0,0,0,0,,0,0,0,0,-1
612,700713,1,-1,0,-1,1,-1,伤害加成+{0},,0,0,0,0,0,,0,0,0,0,-1
613,700721,1,-1,0,-1,1,-1,对场景boss伤害加成+{0},,0,0,0,0,0,,0,0,0,0,-1
614,700722,1,-1,0,-1,1,-1,角色攻击+{0},,0,0,0,0,0,,0,0,0,0,-1
615,700723,1,-1,0,-1,1,-1,伤害加成+{0},,0,0,0,0,0,,0,0,0,0,-1
616,800100,1,-1,0,0,0,50,释放技能时有{0}%的概率触发领域，在领域范围内每秒受到最大生命{1}%的伤害,,0,0,0,0,0,,1,0,0,0,800100
617,800100,2,-1,0,0,0,70,释放技能时有{0}%的概率触发领域，在领域范围内每秒受到最大生命{1}%的伤害,,0,0,0,0,0,,1,0,0,0,-1
618,800100,3,-1,0,0,0,90,释放技能时有{0}%的概率触发领域，在领域范围内每秒受到最大生命{1}%的伤害,,0,0,0,0,0,,1,0,0,0,-1
619,800100,4,-1,0,0,0,110,释放技能时有{0}%的概率触发领域，在领域范围内每秒受到最大生命{1}%的伤害,,0,0,0,0,0,,1,0,0,0,-1
620,800100,5,-1,0,0,0,130,释放技能时有{0}%的概率触发领域，在领域范围内每秒受到最大生命{1}%的伤害,,0,0,0,0,0,,1,0,0,0,-1
621,800100,6,-1,0,0,0,150,释放技能时有{0}%的概率触发领域，在领域范围内每秒受到最大生命{1}%的伤害,,0,0,0,0,0,,1,0,0,0,-1
622,800100,7,-1,0,0,0,170,释放技能时有{0}%的概率触发领域，在领域范围内每秒受到最大生命{1}%的伤害,,0,0,0,0,0,,1,0,0,0,-1
623,800100,8,-1,0,0,0,200,释放技能时有{0}%的概率触发领域，在领域范围内每秒受到最大生命{1}%的伤害,,0,0,0,0,0,,1,0,0,0,-1
624,800200,1,-1,0,0,0,1500,释放技能时有{0}%的概率触发领域，在领域范围内防御降低{1}%点,,0,0,0,0,0,,1,0,0,0,800200
625,800200,2,-1,0,0,0,2000,释放技能时有{0}%的概率触发领域，在领域范围内防御降低{1}%点,,0,0,0,0,0,,1,0,0,0,-1
626,800200,3,-1,0,0,0,2500,释放技能时有{0}%的概率触发领域，在领域范围内防御降低{1}%点,,0,0,0,0,0,,1,0,0,0,-1
627,800200,4,-1,0,0,0,3000,释放技能时有{0}%的概率触发领域，在领域范围内防御降低{1}%点,,0,0,0,0,0,,1,0,0,0,-1
628,800200,5,-1,0,0,0,3500,释放技能时有{0}%的概率触发领域，在领域范围内防御降低{1}%点,,0,0,0,0,0,,1,0,0,0,-1
629,800200,6,-1,0,0,0,4000,释放技能时有{0}%的概率触发领域，在领域范围内防御降低{1}%点,,0,0,0,0,0,,1,0,0,0,-1
630,800200,7,-1,0,0,0,4500,释放技能时有{0}%的概率触发领域，在领域范围内防御降低{1}%点,,0,0,0,0,0,,1,0,0,0,-1
631,800200,8,-1,0,0,0,5000,释放技能时有{0}%的概率触发领域，在领域范围内防御降低{1}%点,,0,0,0,0,0,,1,0,0,0,-1
632,800300,1,-1,0,0,1,1000,释放技能时有{0}%的概率触发领域，在领域范围内冰冻{1}秒,,0,0,0,0,0,,1,0,0,0,800300
633,800300,2,-1,0,0,1,1200,释放技能时有{0}%的概率触发领域，在领域范围内冰冻{1}秒,,0,0,0,0,0,,1,0,0,0,-1
634,800300,3,-1,0,0,1,1400,释放技能时有{0}%的概率触发领域，在领域范围内冰冻{1}秒,,0,0,0,0,0,,1,0,0,0,-1
635,800300,4,-1,0,0,1,1600,释放技能时有{0}%的概率触发领域，在领域范围内冰冻{1}秒,,0,0,0,0,0,,1,0,0,0,-1
636,800300,5,-1,0,0,1,1800,释放技能时有{0}%的概率触发领域，在领域范围内冰冻{1}秒,,0,0,0,0,0,,1,0,0,0,-1
637,800300,6,-1,0,0,1,2000,释放技能时有{0}%的概率触发领域，在领域范围内冰冻{1}秒,,0,0,0,0,0,,1,0,0,0,-1
638,800300,7,-1,0,0,1,2200,释放技能时有{0}%的概率触发领域，在领域范围内冰冻{1}秒,,0,0,0,0,0,,1,0,0,0,-1
639,800300,8,-1,0,0,1,2400,释放技能时有{0}%的概率触发领域，在领域范围内冰冻{1}秒,,0,0,0,0,0,,1,0,0,0,-1
640,800400,1,-1,0,0,0,1500,释放技能时有{0}%的概率触发领域，在领域范围内敌方暴击/韧性降低{1}%,,0,0,0,0,0,,1,0,0,0,800400
641,800400,2,-1,0,0,0,2000,释放技能时有{0}%的概率触发领域，在领域范围内敌方暴击/韧性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
642,800400,3,-1,0,0,0,2500,释放技能时有{0}%的概率触发领域，在领域范围内敌方暴击/韧性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
643,800400,4,-1,0,0,0,3000,释放技能时有{0}%的概率触发领域，在领域范围内敌方暴击/韧性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
644,800400,5,-1,0,0,0,3500,释放技能时有{0}%的概率触发领域，在领域范围内敌方暴击/韧性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
645,800400,6,-1,0,0,0,4000,释放技能时有{0}%的概率触发领域，在领域范围内敌方暴击/韧性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
646,800400,7,-1,0,0,0,4500,释放技能时有{0}%的概率触发领域，在领域范围内敌方暴击/韧性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
647,800400,8,-1,0,0,0,5000,释放技能时有{0}%的概率触发领域，在领域范围内敌方暴击/韧性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
648,800500,1,-1,0,0,0,5000,释放技能时有{0}%的概率触发领域，在领域范围内敌方命中/闪避降低{1}%,,0,0,0,0,0,,1,0,0,0,800500
649,800500,2,-1,0,0,0,5500,释放技能时有{0}%的概率触发领域，在领域范围内敌方命中/闪避降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
650,800500,3,-1,0,0,0,6000,释放技能时有{0}%的概率触发领域，在领域范围内敌方命中/闪避降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
651,800500,4,-1,0,0,0,6500,释放技能时有{0}%的概率触发领域，在领域范围内敌方命中/闪避降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
652,800500,5,-1,0,0,0,7000,释放技能时有{0}%的概率触发领域，在领域范围内敌方命中/闪避降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
653,800500,6,-1,0,0,0,7500,释放技能时有{0}%的概率触发领域，在领域范围内敌方命中/闪避降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
654,800500,7,-1,0,0,0,8000,释放技能时有{0}%的概率触发领域，在领域范围内敌方命中/闪避降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
655,800500,8,-1,0,0,0,9000,释放技能时有{0}%的概率触发领域，在领域范围内敌方命中/闪避降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
656,800600,1,-1,0,0,0,300,释放技能时有{0}%的概率触发领域，在领域范围内敌方全属性降低{1}%,,0,0,0,0,0,,1,0,0,0,800600
657,800600,2,-1,0,0,0,400,释放技能时有{0}%的概率触发领域，在领域范围内敌方全属性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
658,800600,3,-1,0,0,0,500,释放技能时有{0}%的概率触发领域，在领域范围内敌方全属性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
659,800600,4,-1,0,0,0,600,释放技能时有{0}%的概率触发领域，在领域范围内敌方全属性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
660,800600,5,-1,0,0,0,700,释放技能时有{0}%的概率触发领域，在领域范围内敌方全属性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
661,800600,6,-1,0,0,0,800,释放技能时有{0}%的概率触发领域，在领域范围内敌方全属性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
662,800600,7,-1,0,0,0,900,释放技能时有{0}%的概率触发领域，在领域范围内敌方全属性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
663,800600,8,-1,0,0,0,1000,释放技能时有{0}%的概率触发领域，在领域范围内敌方全属性降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
664,800700,1,-1,0,0,0,500,释放技能时有{0}%的概率触发领域，在领域范围内敌方伤害加成/伤害减免降低{1}%,,0,0,0,0,0,,1,0,0,0,800700
665,800700,2,-1,0,0,0,600,释放技能时有{0}%的概率触发领域，在领域范围内敌方伤害加成/伤害减免降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
666,800700,3,-1,0,0,0,700,释放技能时有{0}%的概率触发领域，在领域范围内敌方伤害加成/伤害减免降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
667,800700,4,-1,0,0,0,800,释放技能时有{0}%的概率触发领域，在领域范围内敌方伤害加成/伤害减免降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
668,800700,5,-1,0,0,0,900,释放技能时有{0}%的概率触发领域，在领域范围内敌方伤害加成/伤害减免降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
669,800700,6,-1,0,0,0,1000,释放技能时有{0}%的概率触发领域，在领域范围内敌方伤害加成/伤害减免降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
670,800700,7,-1,0,0,0,1100,释放技能时有{0}%的概率触发领域，在领域范围内敌方伤害加成/伤害减免降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
671,800700,8,-1,0,0,0,1200,释放技能时有{0}%的概率触发领域，在领域范围内敌方伤害加成/伤害减免降低{1}%,,0,0,0,0,0,,1,0,0,0,-1
672,800101,1,700600,0,-1,1,-1,每秒受到最大生命{0}的伤害,,0,-2,0,2,2,,0,1,0,0,-1
673,800201,1,700602,0,-1,1,-1,防御降低{0}点,,0,-2,0,2,2,,0,1,0,0,-1
674,800301,1,700603,1,-1,1,-1,冰冻{0}秒,,0,-2,bingdong,2,2,,0,1,1,0,-1
675,800401,1,700604,0,-1,1,-1,暴击/韧性降低{0},,0,-2,0,2,2,,0,1,0,0,-1
676,800501,1,700601,0,-1,1,-1,命中/闪避降低{0},,0,-2,0,2,2,,0,1,0,0,-1
677,800601,1,700606,0,-1,1,-1,全属性降低{0},,0,-2,0,2,2,,0,1,0,0,-1
678,800701,1,700605,0,-1,1,-1,伤害加成/伤害减免降低{0},,0,-2,0,2,2,,0,1,0,0,-1
679,801100,1,-1,0,-1,1,-1,普通守卫 攻击 法球速度6m/s,,0,999,fangyuta_huang,2,2,,0,1,0,3,-1
680,801200,1,-1,0,-1,1,-1,普通守卫 攻击 法球速度{0}m/s 被攻击的敌人会被减速{1}% 3秒 不叠加,,0,999,fangyuta_lan,2,2,,0,1,0,3,-1
681,801300,1,-1,0,-1,1,-1,普通守卫 攻击 法球速度{0}m/s 被攻击的敌方单位有{1}%几率眩晕1秒,,0,999,fangyuta_zi,2,2,,0,1,0,3,-1
682,801101,1,-1,0,-1,1,-1,守卫增加攻击力{0},,0,0,fangyuta_buff01,2,2,,0,1,0,0,-1
683,600078,1,700013,1,-1,0,-1,增加/降低暴击伤害{0},并附加/减少{1}点,,0,0,,1,2,,1,0,0,0,-1
684,600079,1,-1,1,-1,0,-1,足迹鱼人：给近战怪增加buff,,0,0,,0,0,,1,0,0,0,-1
685,600080,1,-1,1,-1,-1,-1,受到的伤害减免{0},buff_600080,0,0,,0,0,,0,1,0,0,-1
686,600081,1,-1,1,-1,-1,-1,变成半径为5的30%减速区域,buff_600081,0,0,9990004_jiansu,2,0,,0,1,0,0,-1
687,600082,1,-1,1,-1,-1,-1,半径为3的区域预警，2秒后爆炸并形成造成持续伤害的区域,buff_600082,0,999,,0,0,,0,1,0,0,-1
688,600083,1,700013,1,-1,0,-1,疲劳值{0}点，对怪物伤害减免{1}，每小时减少10点疲劳值，每日0点清除疲劳值,,0,0,,1,2,,1,0,0,0,-1
689,600084,1,-1,1,-1,0,-1,15s的保护罩，然后将15秒内受到的伤害反弹给半径为6内的玩家.15秒内boss不会移动不会攻击,,0,0,9990009_guangqiu,2,2,,0,1,0,0,-1
690,600085,1,700003,-1,-1,-1,-1,攻击降低50%,,0,0,,1,2,,0,1,0,0,-1
691,900001,1,600002,-1,-1,-1,-1,10秒内每秒恢复10%的血量，直到满血，回血过程中不论是否受到攻击都能回血,,0,0,buffguangqiu,buffguangqiu_huixue,buffguangqiu_huixue,2,2,,0,1,0,0,-1
692,900002,1,300002,-1,-1,-1,-1,无视其他玩家的防御，并且提升100%伤害加成,,0,0,buffguangqiu,buffguangqiu_zhengshang,buffguangqiu_chuanjia,2,2,,0,1,0,0,-1
693,900003,1,500003,-1,-1,-1,-1,无视其他玩家的防御,,0,0,buffguangqiu,buffguangqiu_chuanjia,2,2,,0,1,0,0,-1
694,900004,1,300002,-1,-1,-1,-1,提升100%伤害加成,,0,0,buffguangqiu,buffguangqiu_zhengshang,2,2,,0,1,0,0,-1
695,900005,1,600005,-1,-1,-1,-1,提升100%暴击,,0,0,buffguangqiu,buffguangqiu_baoji,2,2,,0,1,0,0,-1
696,900006,1,600003,-1,-1,-1,-1,增加100%攻击力,,0,0,buffguangqiu,buffguangqiu_gongji,2,2,,0,1,0,0,-1
697,900007,1,600002,-1,-1,-1,-1,10秒内每秒恢复5%，直到恢复最大血量的50%,,0,0,buffguangqiu,buffguangqiu_huixue,2,2,,0,1,0,0,-1
698,900008,1,600003,-1,-1,-1,-1,增加50%攻击力,,0,0,buffguangqiu,buffguangqiu_gongji,2,2,,0,1,0,0,-1
699,500042,1,-1,1,1,-1,0,翅膀本的buff，没2秒扣除进入副本的怪物血量{0},,0,0,,0,0,,1,0,0,0,-1
700,500043,1,600003,-1,-1,-1,-1,幸运一击,,0,0,,2,2,,0,1,0,0,-1
701,500044,1,600005,-1,-1,-1,-1,暴击,,0,0,,2,2,,0,1,0,0,-1
702,500045,1,600007,-1,-1,-1,-1,会心一击,,0,0,,2,2,,0,1,0,0,-1
703,500046,1,600003,0,0,0,0,鼓舞伤害加成+{0},,0,0,,1,2,,1,0,0,0,-1
704,700090,1,300002,0,5000,0,0,主人暴击伤害+50%,,0,0,,0,0,,1,0,0,0,-1
705,700091,1,600004,0,5000,0,0,妲己被动1:主人被控状态下，防御增加50%(被动技能),,0,0,,0,0,,1,0,0,0,-1
706,700092,1,600003,0,5000,0,1000,夏皇被动1:血量低于50%，攻击增加10%,,0,0,,0,0,,1,0,0,0,-1
707,600086,1,600004,-1,-1,-1,-1,防御增加{0},,0,0,BUFF_dunpai,2,2,,0,1,0,0,-1
708,600087,1,600003,-1,-1,-1,-1,攻击增加10%,,0,0,,2,2,,0,1,0,0,-1
709,600088,1,700004,-1,-1,-1,-1,降低目标20%防御，持续5s,,0,0,BUFF_pofang,2,2,,0,1,0,0,-1
710,600089,1,700022,-1,-1,-1,-1,灼烧，每秒减少2%生命上限的血量，持续5s,,0,0,BUFF_zhuoshao,2,2,,0,1,0,0,-1
711,600090,1,600002,-1,-1,-1,-1,每秒回复40%+最大生命值1%的血量，持续5s,,0,0,9970009_skill_2,2,2,,0,1,0,0,-1
712,600091,1,8000001,-1,-1,-1,-1,眩晕敌人，持续2s,,0,0,BUFF_xuanyun,2,2,,0,1,0,0,-1
713,600092,1,500002,-1,-1,-1,-1,目标沉默5s,,0,0,BUFF_chenmo,2,2,,0,1,0,0,-1
714,0,1,-1,-1,-1,-1,-1,玩家基础buff,,0,0,,0,2,,1,0,0,0,-1
715,1,1,700014,0,300,1,50,毒属性攻击，中毒效果，每秒减少{0}最大血量,,0,0,BUFF_zhongdu,2,2,触发[c7a933]毒属性[-]攻击效果,0,1,0,0,-1
716,2,1,700600,1,300,1,50,火属性攻击，灼烧效果，每秒减少{0}固定血量,,0,0,BUFF_zhuoshao,2,2,触发[c7a933]火属性[-]攻击效果,0,1,0,0,-1
717,3,1,700603,0,300,1,50,冰属性攻击，冰冻效果,,0,0,bingdong,2,2,触发[c7a933]冰属性[-]攻击效果,0,1,0,0,-1
718,4,1,700601,0,300,1,50,暗属性攻击，诅咒效果，攻击下降{0},,0,0,BUFF_jiansu03,2,2,触发[c7a933]暗属性[-]攻击效果,0,1,0,0,-1
719,5,1,700604,0,300,1,50,风属性攻击，无视防御效果,,0,0,BUFF_dabaojian,2,2,触发[c7a933]风属性[-]攻击效果,0,1,0,0,-1
