id,object_name,object_icon,color,object_type,object_rank,profession,stacklimit,usedlevel,sellid,sellgold,auction,use_type,result,describe,buynumber,price,time,usenumber
184395001,星辉道果,184395001,3,18,395,0,999,1,215514001,100,-1,4,109060000,可用于加强领域\n防御+5,0,0,0,1
192401004,极品强化石,195401004,5,19,401,0,999,1,215514001,100,2302,4,121000000,强化25级-32级时使用,1,369,0,1
192402004,极品升阶石,195402004,5,19,402,0,999,90,215514001,100,2303,4,122000000,可用于80、90级装备升阶,0,0,0,1
192403002,橙色洗炼石,192403002,5,19,403,0,999,1049,215514001,100,2304,4,124000000,用于洗炼橙色、红色装备,1,27,0,1
192404001,至尊完美符,192404001,5,19,404,0,999,1,215514001,100,2302,4,121000000,一次性将强化进度提升至100%，强化等级25～32可使用,0,0,0,1
192405009,九阶生命石,195405009,5,19,405,0,999,1,215514001,100,2201,4,125000000,镶嵌宝石，可提升生命属性\n生命：64000,0,0,0,1
192406009,九阶攻击石,195406009,5,19,406,0,999,1,215514001,100,2202,4,125000000,镶嵌宝石，可提升攻击属性\n攻击：1280,0,0,0,1
192407009,九阶防御石,195407009,5,19,407,0,999,1,215514001,100,2203,4,125000000,镶嵌宝石，可提升防御属性\n防御：1280,0,0,0,1
192408009,九阶命中石,195408009,5,19,408,0,999,1,215514001,100,2204,4,125000000,镶嵌宝石，可提升命中属性\n命中：640,0,0,0,1
192409009,九阶闪避石,195409009,5,19,409,0,999,1,215514001,100,2205,4,125000000,镶嵌宝石，可提升闪避属性\n闪避：640,0,0,0,1
192410009,九阶暴击石,195410009,5,19,410,0,999,1,215514001,100,2206,4,125000000,镶嵌宝石，可提升暴击属性\n暴击：1280,0,0,0,1
192411009,九阶韧性石,195411009,5,19,411,0,999,1,215514001,100,2207,4,125000000,镶嵌宝石，可提升韧性属性\n韧性：1280,0,0,0,1
192412001,顶级雷泽书,175332001,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n对6个目标造成的伤害\n功法类型：出战技能,0,0,0,1
192412002,顶级滴水经,175332002,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并减少其攻击\n功法类型：出战技能,0,0,0,1
192412003,顶级雷神眼,175332003,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并减少其防御\n功法类型：出战技能,0,0,0,1
192412004,顶级炼魔劫,175332004,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n一定几率增加主人攻击力\n功法类型：出战技能,0,0,0,1
192412005,顶级九元灭,175332005,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成大量的伤害\n功法类型：出战技能,0,0,0,1
192412006,顶级水元功,175332006,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并增加主人防御\n功法类型：出战技能,0,0,0,1
192412007,顶级烈火歌,175332007,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并持续扣血\n功法类型：出战技能,0,0,0,1
192412008,顶级幻星术,175332008,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并减少其移动速度\n功法类型：出战技能,0,0,0,1
192412009,顶级撼神术,175332009,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并晕眩\n功法类型：出战技能,0,0,0,1
192412010,顶级羽裳曲,175332010,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并沉默\n功法类型：出战技能,0,0,0,1
192412011,顶级生命书,175332011,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人生命值\n功法类型：被动技能,0,0,0,1
192412012,顶级攻击书,175332012,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人攻击\n功法类型：被动技能,0,0,0,1
192412013,顶级防御书,175332013,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人防御\n功法类型：被动技能,0,0,0,1
192412014,顶级命中书,175332014,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人命中\n功法类型：被动技能,0,0,0,1
192412015,顶级闪避书,175332015,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人闪避\n功法类型：被动技能,0,0,0,1
192412016,顶级暴击书,175332016,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人暴击\n功法类型：被动技能,0,0,0,1
192412017,顶级韧性书,175332017,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人韧性\n功法类型：被动技能,0,0,0,1
192412018,顶级雷火剑,175332018,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加伙伴攻击\n功法类型：被动技能,0,0,0,1
192412019,顶级乾坤箭,175332019,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加伙伴命中\n功法类型：被动技能,0,0,0,1
192412020,顶级灭神术,175332020,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加伙伴暴击\n功法类型：被动技能,0,0,0,1
192412021,顶级转化书,175332021,5,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n守护状态时增加属性转化率\n功法类型：被动技能,0,0,0,1
192424009,爱,192424009,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424010,岗,192424010,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424011,敬,192424011,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424012,业,192424012,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424021,粽,192424021,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424022,叶,192424022,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424023,飘,192424023,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424024,香,192424024,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424033,浪,192424033,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424034,漫,192424034,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424035,七,192424035,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424036,夕,192424036,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424045,明,192424045,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424046,月,192424046,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424047,千,192424047,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424048,里,192424048,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424057,祖,192424057,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424058,国,192424058,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424059,万,192424059,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
192424060,岁,192424060,5,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193401003,上品强化石,194401003,4,19,401,0,999,1,215514001,100,2302,4,121000000,强化17级-24级时使用,1,98,0,1
193402003,上品升阶石,194402003,4,19,402,0,999,70,215514001,100,2303,4,122000000,可用于60、70级装备升阶,0,0,0,1
193403001,紫色洗炼石,191403001,4,19,403,0,999,1049,215514001,100,2304,4,124000000,用于洗炼紫色装备,1,9,0,1
193404002,极品完美符,193404002,4,19,404,0,999,1,215514001,100,2302,4,121000000,一次性将强化进度提升至100%，强化等级21～24可使用,0,0,0,1
193404003,上品完美符,193404003,4,19,404,0,999,1,215514001,100,2302,4,121000000,一次性将强化进度提升至100%，强化等级17～20可使用,0,0,0,1
193405007,七阶生命石,194405007,4,19,405,0,999,1,215514001,100,2201,4,125000000,镶嵌宝石，可提升生命属性\n生命：16000,0,0,0,1
193405008,八阶生命石,194405008,4,19,405,0,999,1,215514001,100,2201,4,125000000,镶嵌宝石，可提升生命属性\n生命：32000,0,0,0,1
193406007,七阶攻击石,194406007,4,19,406,0,999,1,215514001,100,2202,4,125000000,镶嵌宝石，可提升攻击属性\n攻击：320,0,0,0,1
193406008,八阶攻击石,194406008,4,19,406,0,999,1,215514001,100,2202,4,125000000,镶嵌宝石，可提升攻击属性\n攻击：640,0,0,0,1
193407007,七阶防御石,194407007,4,19,407,0,999,1,215514001,100,2203,4,125000000,镶嵌宝石，可提升防御属性\n防御：320,0,0,0,1
193407008,八阶防御石,194407008,4,19,407,0,999,1,215514001,100,2203,4,125000000,镶嵌宝石，可提升防御属性\n防御：640,0,0,0,1
193408007,七阶命中石,194408007,4,19,408,0,999,1,215514001,100,2204,4,125000000,镶嵌宝石，可提升命中属性\n命中：160,0,0,0,1
193408008,八阶命中石,194408008,4,19,408,0,999,1,215514001,100,2204,4,125000000,镶嵌宝石，可提升命中属性\n命中：320,0,0,0,1
193409007,七阶闪避石,194409007,4,19,409,0,999,1,215514001,100,2205,4,125000000,镶嵌宝石，可提升闪避属性\n闪避：160,0,0,0,1
193409008,八阶闪避石,194409008,4,19,409,0,999,1,215514001,100,2205,4,125000000,镶嵌宝石，可提升闪避属性\n闪避：320,0,0,0,1
193410007,七阶暴击石,194410007,4,19,410,0,999,1,215514001,100,2206,4,125000000,镶嵌宝石，可提升暴击属性\n暴击：320,0,0,0,1
193410008,八阶暴击石,194410008,4,19,410,0,999,1,215514001,100,2206,4,125000000,镶嵌宝石，可提升暴击属性\n暴击：640,0,0,0,1
193411007,七阶韧性石,194411007,4,19,411,0,999,1,215514001,100,2207,4,125000000,镶嵌宝石，可提升韧性属性\n韧性：320,0,0,0,1
193411008,八阶韧性石,194411008,4,19,411,0,999,1,215514001,100,2207,4,125000000,镶嵌宝石，可提升韧性属性\n韧性：640,0,0,0,1
193412001,高级雷泽书,174332001,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n对6个目标造成的伤害\n功法类型：出战技能,0,0,0,1
193412002,高级滴水经,174332002,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并减少其攻击\n功法类型：出战技能,0,0,0,1
193412003,高级雷神眼,174332003,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并减少其防御\n功法类型：出战技能,0,0,0,1
193412004,高级炼魔劫,174332004,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n一定几率增加主人攻击力\n功法类型：出战技能,0,0,0,1
193412005,高级九元灭,174332005,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成大量的伤害\n功法类型：出战技能,0,0,0,1
193412006,高级水元功,174332006,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并增加主人防御\n功法类型：出战技能,0,0,0,1
193412007,高级烈火歌,174332007,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并持续扣血\n功法类型：出战技能,0,0,0,1
193412008,高级幻星术,174332008,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并减少其移动速度\n功法类型：出战技能,0,0,0,1
193412009,高级撼神术,174332009,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并晕眩\n功法类型：出战技能,0,0,0,1
193412010,高级羽裳曲,174332010,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并沉默\n功法类型：出战技能,0,0,0,1
193412011,高级生命书,174332011,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人生命值\n功法类型：被动技能,0,0,0,1
193412012,高级攻击书,174332012,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人攻击\n功法类型：被动技能,0,0,0,1
193412013,高级防御书,174332013,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人防御\n功法类型：被动技能,0,0,0,1
193412014,高级命中书,174332014,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人命中\n功法类型：被动技能,0,0,0,1
193412015,高级闪避书,174332015,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人闪避\n功法类型：被动技能,0,0,0,1
193412016,高级暴击书,174332016,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人暴击\n功法类型：被动技能,0,0,0,1
193412017,高级韧性书,174332017,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加主人韧性\n功法类型：被动技能,0,0,0,1
193412018,高级雷火剑,174332018,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加伙伴攻击\n功法类型：被动技能,0,0,0,1
193412019,高级乾坤箭,174332019,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加伙伴命中\n功法类型：被动技能,0,0,0,1
193412020,高级灭神术,174332020,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n增加伙伴暴击\n功法类型：被动技能,0,0,0,1
193412021,高级转化书,174332021,4,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n守护状态时增加属性转化率\n功法类型：被动技能,0,0,0,1
193414001,万鬼幡碎片一,183371001,4,19,414,0,999,3056,215514001,100,-1,4,107010000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193414002,万鬼幡碎片二,183371002,4,19,414,0,999,3056,215514001,100,-1,4,107010000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193415001,渠山印碎片一,183372001,4,19,415,0,999,3056,215514001,100,-1,4,107011000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193415002,渠山印碎片二,183372002,4,19,415,0,999,3056,215514001,100,-1,4,107011000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193415003,渠山印碎片三,183372003,4,19,415,0,999,3056,215514001,100,-1,4,107011000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193416001,水月镜碎片一,183373001,4,19,416,0,999,3056,215514001,100,-1,4,107012000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193416002,水月镜碎片二,183373002,4,19,416,0,999,3056,215514001,100,-1,4,107012000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193416003,水月镜碎片三,183373003,4,19,416,0,999,3056,215514001,100,-1,4,107012000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193417001,神火盏碎片一,183374001,4,19,417,0,999,3056,215514001,100,-1,4,107013000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193417002,神火盏碎片二,183374002,4,19,417,0,999,3056,215514001,100,-1,4,107013000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193417003,神火盏碎片三,183374003,4,19,417,0,999,3056,215514001,100,-1,4,107013000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193418001,宿河图碎片一,183375001,4,19,418,0,999,3056,215514001,100,-1,4,107014000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193418002,宿河图碎片二,183375002,4,19,418,0,999,3056,215514001,100,-1,4,107014000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193418003,宿河图碎片三,183375003,4,19,418,0,999,3056,215514001,100,-1,4,107014000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193418004,宿河图碎片四,183375004,4,19,418,0,999,3056,215514001,100,-1,4,107014000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193419001,五行鼎碎片一,183376001,4,19,419,0,999,3056,215514001,100,-1,4,107015000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193419002,五行鼎碎片二,183376002,4,19,419,0,999,3056,215514001,100,-1,4,107015000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193419003,五行鼎碎片三,183376003,4,19,419,0,999,3056,215514001,100,-1,4,107015000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193419004,五行鼎碎片四,183376004,4,19,419,0,999,3056,215514001,100,-1,4,107015000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193420001,镇界塔碎片一,183377001,4,19,420,0,999,3056,215514001,100,-1,4,107016000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193420002,镇界塔碎片二,183377002,4,19,420,0,999,3056,215514001,100,-1,4,107016000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193420003,镇界塔碎片三,183377003,4,19,420,0,999,3056,215514001,100,-1,4,107016000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193420004,镇界塔碎片四,183377004,4,19,420,0,999,3056,215514001,100,-1,4,107016000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193421001,后羿弓碎片一,183378001,4,19,421,0,999,3056,215514001,100,-1,4,107017000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193421002,后羿弓碎片二,183378002,4,19,421,0,999,3056,215514001,100,-1,4,107017000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193421003,后羿弓碎片三,183378003,4,19,421,0,999,3056,215514001,100,-1,4,107017000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193421004,后羿弓碎片四,183378004,4,19,421,0,999,3056,215514001,100,-1,4,107017000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193422001,星金珠碎片一,183379001,4,19,422,0,999,3056,215514001,100,-1,4,107018000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193422002,星金珠碎片二,183379002,4,19,422,0,999,3056,215514001,100,-1,4,107018000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193422003,星金珠碎片三,183379003,4,19,422,0,999,3056,215514001,100,-1,4,107018000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193422004,星金珠碎片四,183379004,4,19,422,0,999,3056,215514001,100,-1,4,107018000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193422005,星金珠碎片五,183379005,4,19,422,0,999,3056,215514001,100,-1,4,107018000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193423001,紫光琼碎片一,183380001,4,19,423,0,999,3056,215514001,100,-1,4,107019000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193423002,紫光琼碎片二,183380002,4,19,423,0,999,3056,215514001,100,-1,4,107019000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193423003,紫光琼碎片三,183380003,4,19,423,0,999,3056,215514001,100,-1,4,107019000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193423004,紫光琼碎片四,183380004,4,19,423,0,999,3056,215514001,100,-1,4,107019000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193423005,紫光琼碎片五,183380005,4,19,423,0,999,3056,215514001,100,-1,4,107019000,使用后激活对应的法宝部位\n已经激活的部位碎片可以用于提升法宝等级,0,0,0,1
193424005,劳,193424005,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424006,动,193424006,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424007,光,193424007,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424008,荣,193424008,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424017,龙,193424017,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424018,舟,193424018,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424019,竞,193424019,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424020,渡,193424020,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424029,牛,193424029,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424030,郎,193424030,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424031,织,193424031,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424032,女,193424032,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424041,月,193424041,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424042,宫,193424042,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424043,广,193424043,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424044,寒,193424044,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424053,国,193424053,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424054,旗,193424054,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424055,飘,193424055,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
193424056,扬,193424056,4,19,424,0,999,1,215514001,100,-1,4,891000000,节日活动兑换物,0,0,0,1
194401002,中品强化石,193401002,3,19,401,0,999,1,215514001,100,2302,4,121000000,强化9级-16级使用,1,28,0,1
194402002,中品升阶石,193402002,3,19,402,0,999,50,215514001,100,2303,4,122000000,可用于40、50级装备升阶,0,0,0,1
194404004,中品完美符,194404001,3,19,404,0,999,1,215514001,100,2302,4,121000000,一次性将强化进度提升至100%，强化等级13～16可使用,0,0,0,1
194404005,下品完美符,194404002,3,19,404,0,999,1,215514001,100,2302,4,121000000,一次性将强化进度提升至100%，强化等级9～12可使用,0,0,0,1
194405005,五阶生命石,193405005,3,19,405,0,999,1,215514001,100,2201,4,125000000,镶嵌宝石，可提升生命属性\n生命：4000,0,0,0,1
194405006,六阶生命石,193405006,3,19,405,0,999,1,215514001,100,2201,4,125000000,镶嵌宝石，可提升生命属性\n生命：8000,0,0,0,1
194406005,五阶攻击石,193406005,3,19,406,0,999,1,215514001,100,2202,4,125000000,镶嵌宝石，可提升攻击属性\n攻击：80,0,0,0,1
194406006,六阶攻击石,193406006,3,19,406,0,999,1,215514001,100,2202,4,125000000,镶嵌宝石，可提升攻击属性\n攻击：160,0,0,0,1
194407005,五阶防御石,193407005,3,19,407,0,999,1,215514001,100,2203,4,125000000,镶嵌宝石，可提升防御属性\n防御：80,0,0,0,1
194407006,六阶防御石,193407006,3,19,407,0,999,1,215514001,100,2203,4,125000000,镶嵌宝石，可提升防御属性\n防御：160,0,0,0,1
194408005,五阶命中石,193408005,3,19,408,0,999,1,215514001,100,2204,4,125000000,镶嵌宝石，可提升命中属性\n命中：40,0,0,0,1
194408006,六阶命中石,193408006,3,19,408,0,999,1,215514001,100,2204,4,125000000,镶嵌宝石，可提升命中属性\n命中：80,0,0,0,1
194409005,五阶闪避石,193409005,3,19,409,0,999,1,215514001,100,2205,4,125000000,镶嵌宝石，可提升闪避属性\n闪避：40,0,0,0,1
194409006,六阶闪避石,193409006,3,19,409,0,999,1,215514001,100,2205,4,125000000,镶嵌宝石，可提升闪避属性\n闪避：80,0,0,0,1
194410005,五阶暴击石,193410005,3,19,410,0,999,1,215514001,100,2206,4,125000000,镶嵌宝石，可提升暴击属性\n暴击：80,0,0,0,1
194410006,六阶暴击石,193410006,3,19,410,0,999,1,215514001,100,2206,4,125000000,镶嵌宝石，可提升暴击属性\n暴击：160,0,0,0,1
194411005,五阶韧性石,193411005,3,19,411,0,999,1,215514001,100,2207,4,125000000,镶嵌宝石，可提升韧性属性\n韧性：80,0,0,0,1
194411006,六阶韧性石,193411006,3,19,411,0,999,1,215514001,100,2207,4,125000000,镶嵌宝石，可提升韧性属性\n韧性：160,0,0,0,1
194412001,中级雷泽书,173332001,3,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n对6个目标造成的伤害\n功法类型：出战技能,0,0,0,1
194412002,中级滴水经,173332002,3,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并减少其攻击\n功法类型：出战技能,0,0,0,1
194412003,中级雷神眼,173332003,3,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成伤害并减少其防御\n功法类型：出战技能,0,0,0,1
194412004,中级炼魔劫,173332004,3,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n一定几率增加主人攻击力\n功法类型：出战技能,0,0,0,1
194412005,中级九元灭,173332005,3,19,412,0,999,44,215514001,100,2402,4,131020600,使用后伙伴获得功法，学习较高级功法需学习上一级功法\n造成大量的伤害\n功法类型：出战技能,0,0,0,1
