id,role_name,role_type,scriptid,body_animation,body_model,body_chartlet,scale,weapon_model,weapon_chartlet,motiongroup_type,aigroup_type,toilet,unmatched,collider,head,color
1142301,减速塔,CT_Monster,90036,90036_3,,90036,10000,,,MGT_Single,AGT_Easy,0,0,1,90036,82b4b8
1143101,暴击塔,CT_Monster,90035,90035,,90035,10000,,,MGT_Single,AGT_Easy,0,0,1,90035,82b4b8
1143201,暴击塔,CT_Monster,90035,90035_2,,90035,10000,,,MGT_Single,AGT_Easy,0,0,1,90035,82b4b8
1143301,暴击塔,CT_Monster,90035,90035_3,,90035,10000,,,MGT_Single,AGT_Easy,0,0,1,90035,82b4b8
1144101,群攻塔,CT_Monster,90037,90037,,90037,10000,,,MGT_Single,AGT_Easy,0,0,1,90037,82b4b8
1144201,群攻塔,CT_Monster,90037,90037_2,,90037,10000,,,MGT_Single,AGT_Easy,0,0,1,90037,82b4b8
1144301,群攻塔,CT_Monster,90037,90037_3,,90037,10000,,,MGT_Single,AGT_Easy,0,0,1,90037,82b4b8
1145101,黄金守卫,CT_Monster,80027,9980027,,9980027,10000,,,MGT_Single,AGT_Easy,0,0,1,9980027,82b4b8
2010101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2010201,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2010301,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2010401,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2010501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2020101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2020201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2020301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2020401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2020501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2020601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2020701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2020801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2020901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2021001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10001,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2021101,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2021201,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2021301,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2021401,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2021501,异族神将,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
2030101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2030201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2030301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2030401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2030501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2030601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2030701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2030801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2030901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2031001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10001,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2031101,异族战奴,CT_Monster,80018,9980018,,9980018,10001,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2031201,异族战奴,CT_Monster,80018,9980018,,9980018,10001,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2031301,异族战奴,CT_Monster,80018,9980018,,9980018,10001,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2031401,异族战奴,CT_Monster,80018,9980018,,9980018,10001,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2031501,异族神将,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
2040101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2040201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2040301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2040401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2040501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2040601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2040701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2040801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2040901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2041001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10001,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2041101,异族战奴,CT_Monster,80018,9980018,,9980018,10001,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2041201,异族战奴,CT_Monster,80018,9980018,,9980018,10001,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2041301,异族战奴,CT_Monster,80018,9980018,,9980018,10001,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2041401,异族战奴,CT_Monster,80018,9980018,,9980018,10001,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2041501,异族神将,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
2050101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2050201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2050301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2050401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2050501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2050601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2050701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2050801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2050901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2051001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2051101,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2051201,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2051301,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2051401,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2051501,异族神将,CT_Boss,9990015,9990015,,9990015,10001,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
2051601,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2051701,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2051801,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2051901,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2052001,星河战仙,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
2060101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2060201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2060301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2060401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2060501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2060601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2060701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2060801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2060901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2061001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2061101,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2061201,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2061301,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2061401,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2061501,异族神将,CT_Boss,9990015,9990015,,9990015,10001,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
2061601,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2061701,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2061801,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2061901,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2062001,星河战仙,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
2070101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2070201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2070301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2070401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2070501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2070601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2070701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2070801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2070901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2071001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2071101,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2071201,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2071301,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2071401,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2071501,异族神将,CT_Boss,9990015,9990015,,9990015,10001,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
2071601,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2071701,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2071801,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2071901,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2072001,星河战仙,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
2080101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2080201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2080301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2080401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2080501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2080601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2080701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2080801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2080901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2081001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2081101,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2081201,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2081301,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2081401,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2081501,异族神将,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
2081601,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2081701,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2081801,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2081901,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2082001,星河战仙,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
2082101,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2082201,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2082301,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2082401,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2082501,异形母皇,CT_Boss,9990014,9990014,,9990014,10000,,,MGT_Single,AGT_Easy,0,0,1,9990014,6ec7cf
2090101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2090201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2090301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2090401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2090501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2090601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2090701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2090801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2090901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2091001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2091101,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2091201,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2091301,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2091401,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2091501,异族神将,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
2091601,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2091701,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2091801,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2091901,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2092001,星河战仙,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
2092101,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2092201,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2092301,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2092401,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2092501,异形母皇,CT_Boss,9990014,9990014,,9990014,10000,,,MGT_Single,AGT_Easy,0,0,1,9990014,6ec7cf
2100101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2100201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2100301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2100401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2100501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2100601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2100701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2100801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2100901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2101001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2101101,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2101201,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2101301,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2101401,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2101501,异族神将,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
2101601,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2101701,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2101801,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2101901,星河战傀,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
2102001,星河战仙,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
2102101,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2102201,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2102301,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2102401,异形鬼蛟,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
2102501,异形母皇,CT_Boss,9990014,9990014,,9990014,10000,,,MGT_Single,AGT_Easy,0,0,1,9990014,6ec7cf
2110101,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2110201,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2110301,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2110401,吞星灵鼠,CT_Monster,80022,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
2110501,吞星巨熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
2110601,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2110701,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2110801,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2110901,燃血魔灵,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
2111001,燃血魔君,CT_Boss,9990006,9990006,,9990006,10000,,,MGT_Single,AGT_Easy,0,0,1,9990006,6ec7cf
2111101,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2111201,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2111301,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2111401,异族战奴,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
2111501,异族神将,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
