id,monsterid,name,monster_type,level,hp,mp,minattack,maxattack,mindef,maxdef,hitrate,dodgerate,crit,critresistrate,luckyValue,damageadd,damageless,hurtless,finnaldamageladd,skillid,attacktype,followditance,movedistance,relivetime,attackcd,blood,resistbuff,dietimes,share,effect,autorecoverhp,levelup,speed
1627,1062201,减速塔,4,30,1,0,29718,29718,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1628,1063201,暴击塔,4,30,1,0,29718,29718,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1629,1064201,群攻塔,4,30,1,0,29718,29718,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1630,1061301,增益塔,4,30,1,0,29718,29718,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1631,1062301,减速塔,4,30,1,0,29718,29718,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1632,1063301,暴击塔,4,30,1,0,29718,29718,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1633,1064301,群攻塔,4,30,1,0,29718,29718,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1634,1065101,黄金守卫,4,30,1,0,29718,29718,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,6
1635,2060101,吞星灵鼠,1,62,86081,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1636,2060201,吞星灵鼠,1,62,138810,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1637,2060301,吞星灵鼠,1,62,192371,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1638,2060401,吞星灵鼠,1,62,246786,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1639,2060501,吞星巨熊,2,62,755187,0,300,300,8255,8255,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1640,2060601,燃血魔灵(快速),1,62,417899,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1641,2060701,燃血魔灵(快速),1,62,476262,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1642,2060801,燃血魔灵(快速),1,62,535585,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1643,2060901,燃血魔灵(快速),1,62,595892,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1644,2061001,燃血魔君,2,62,1619814,0,300,300,8255,8255,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1645,2061101,异族战奴,1,62,607413,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1646,2061201,异族战奴,1,62,657402,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1647,2061301,异族战奴,1,62,708249,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1648,2061401,异族战奴,1,62,759976,0,200,200,8255,8255,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1649,2061501,异族神将,2,62,2559906,0,300,300,8255,8255,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1650,2061601,星河战傀(高防·快速),1,62,849255,0,200,200,16510,16510,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1651,2061701,星河战傀(高防·快速),1,62,900365,0,200,200,16510,16510,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1652,2061801,星河战傀(高防·快速),1,62,952392,0,200,200,16510,16510,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1653,2061901,星河战傀(高防·快速),1,62,1005359,0,200,200,16510,16510,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1654,2062001,星河战仙,2,62,5020114,0,300,300,8255,8255,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1655,1071101,增益塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1656,1072101,减速塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1657,1073101,暴击塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1658,1074101,群攻塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1659,1071201,增益塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1660,1072201,减速塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1661,1073201,暴击塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1662,1074201,群攻塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1663,1071301,增益塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1664,1072301,减速塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1665,1073301,暴击塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1666,1074301,群攻塔,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1667,1075101,黄金守卫,4,30,1,0,31369,31369,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,6
1668,2070101,吞星灵鼠,1,65,90863,0,200,200,8713,8713,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1669,2070201,吞星灵鼠,1,65,146521,0,200,200,8713,8713,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1670,2070301,吞星灵鼠,1,65,203059,0,200,200,8713,8713,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1671,2070401,吞星灵鼠,1,65,260497,0,200,200,8713,8713,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1672,2070501,吞星巨熊,2,65,797142,0,300,300,8713,8713,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1673,2070601,燃血魔灵,1,65,230080,0,200,200,8713,8713,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1674,2070701,燃血魔灵,1,65,262213,0,200,200,8713,8713,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1675,2070801,燃血魔灵,1,65,294874,0,200,200,8713,8713,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1676,2070901,燃血魔灵,1,65,328077,0,200,200,8713,8713,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1677,2071001,燃血魔君,2,65,1709803,0,300,300,8713,8713,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1678,2071101,异族战奴(高防),1,65,641158,0,200,200,17427,17427,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1679,2071201,异族战奴(高防),1,65,693925,0,200,200,17427,17427,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1680,2071301,异族战奴(高防),1,65,747596,0,200,200,17427,17427,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1681,2071401,异族战奴(高防),1,65,802197,0,200,200,17427,17427,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1682,2071501,异族神将,2,65,2702123,0,300,300,8713,8713,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1683,2071601,星河战傀(高防),1,65,2023006,0,200,200,17427,17427,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1684,2071701,星河战傀(高防),1,65,2144756,0,200,200,17427,17427,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1685,2071801,星河战傀(高防),1,65,2268687,0,200,200,17427,17427,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1686,2071901,星河战傀(高防),1,65,2394861,0,200,200,17427,17427,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1687,2072001,星河战仙,2,65,5299009,0,300,300,8713,8713,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1688,1081101,增益塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1689,1082101,减速塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1690,1083101,暴击塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1691,1084101,群攻塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1692,1081201,增益塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1693,1082201,减速塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1694,1083201,暴击塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1695,1084201,群攻塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1696,1081301,增益塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1697,1082301,减速塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1698,1083301,暴击塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1699,1084301,群攻塔,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1700,1085101,黄金守卫,4,30,1,0,49400,49400,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,6
1701,2080101,吞星灵鼠,1,70,135984,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1702,2080201,吞星灵鼠,1,70,219281,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1703,2080301,吞星灵鼠,1,70,303894,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1704,2080401,吞星灵鼠,1,70,389854,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1705,2080501,吞星巨熊,2,70,1223767,0,300,300,13722,13722,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1706,2080601,燃血魔灵,1,70,955392,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1707,2080701,燃血魔灵,1,70,1088820,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1708,2080801,燃血魔灵,1,70,1224443,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1709,2080901,燃血魔灵,1,70,1362315,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1710,2081001,燃血魔君,2,70,2624878,0,300,300,13722,13722,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1711,2081101,异族战奴(快速),1,70,1232830,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1712,2081201,异族战奴(快速),1,70,1334290,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1713,2081301,异族战奴(快速),1,70,1437491,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1714,2081401,异族战奴(快速),1,70,1542478,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1715,2081501,异族神将,2,70,4148280,0,300,300,13722,13722,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1716,2081601,星河战傀(快速),1,70,897631,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1717,2081701,星河战傀(快速),1,70,951653,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1718,2081801,星河战傀(快速),1,70,1006643,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1719,2081901,星河战傀(快速),1,70,1062627,0,200,200,13722,13722,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1720,2082001,星河战仙,2,70,5810715,0,300,300,13722,13722,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1721,2082101,异形鬼蛟(高防·快速),1,70,2404252,0,200,200,27444,27444,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1722,2082201,异形鬼蛟(高防·快速),1,70,2552659,0,200,200,27444,27444,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1723,2082301,异形鬼蛟(高防·快速),1,70,2703852,0,200,200,27444,27444,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1724,2082401,异形鬼蛟(高防·快速),1,70,2857909,0,200,200,27444,27444,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1725,2082501,异形母皇,2,70,11165199,0,300,300,13722,13722,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1726,1091101,增益塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1727,1092101,减速塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1728,1093101,暴击塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1729,1094101,群攻塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1730,1091201,增益塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1731,1092201,减速塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1732,1093201,暴击塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1733,1094201,群攻塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1734,1091301,增益塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1735,1092301,减速塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1736,1093301,暴击塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1737,1094301,群攻塔,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1738,1095101,黄金守卫,4,30,1,0,77299,77299,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,6
1739,2090101,吞星灵鼠,1,75,218864,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1740,2090201,吞星灵鼠,1,75,352927,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1741,2090301,吞星灵鼠,1,75,489109,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1742,2090401,吞星灵鼠,1,75,627460,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1743,2090501,吞星巨熊,2,75,1969622,0,300,300,22085,22085,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1744,2090601,燃血魔灵,1,75,1297318,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1745,2090701,燃血魔灵,1,75,1478499,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1746,2090801,燃血魔灵,1,75,1662660,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1747,2090901,燃血魔灵,1,75,1849875,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1748,2091001,燃血魔君,2,75,4224672,0,300,300,22085,22085,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1749,2091101,异族战奴,1,75,1546549,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1750,2091201,异族战奴,1,75,1673828,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1751,2091301,异族战奴,1,75,1803291,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1752,2091401,异族战奴,1,75,1934994,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1753,2091501,异族神将,2,75,6676547,0,300,300,22085,22085,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1754,2091601,星河战傀(快速),1,75,2137234,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1755,2091701,星河战傀(快速),1,75,2265858,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1756,2091801,星河战傀(快速),1,75,2396788,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1757,2091901,星河战傀(快速),1,75,2530086,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1758,2092001,星河战仙,2,75,9352192,0,300,300,22085,22085,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1759,2092101,异形鬼蛟(免控),2,75,3991390,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1760,2092201,异形鬼蛟(免控),2,75,4237767,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1761,2092301,异形鬼蛟(免控),2,75,4488768,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1762,2092401,异形鬼蛟(免控),2,75,4744524,0,200,200,22085,22085,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1763,2092501,异形母皇,2,75,17970095,0,300,300,22085,22085,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1764,1101101,增益塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1765,1102101,减速塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1766,1103101,暴击塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1767,1104101,群攻塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1768,1101201,增益塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1769,1102201,减速塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1770,1103201,暴击塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1771,1104201,群攻塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1772,1101301,增益塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1773,1102301,减速塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1774,1103301,暴击塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1775,1104301,群攻塔,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1776,1105101,黄金守卫,4,30,1,0,101111,101111,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,6
1777,2100101,吞星灵鼠,1,80,286284,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1778,2100201,吞星灵鼠,1,80,461644,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1779,2100301,吞星灵鼠,1,80,639776,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1780,2100401,吞星灵鼠,1,80,820745,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1781,2100501,吞星巨熊,2,80,2576353,0,300,300,28888,28888,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1782,2100601,燃血魔灵,1,80,2011353,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1783,2100701,燃血魔灵,1,80,2292254,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1784,2100801,燃血魔灵,1,80,2577775,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1785,2100901,燃血魔灵,1,80,2868033,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1786,2101001,燃血魔君,2,80,5526059,0,300,300,28888,28888,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1787,2101101,异族战奴,1,80,3152559,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
